t,x,y,z
24.74494898979796,12.633148517504434,10.441758228028153,34.629653004707436
24.75495099019804,12.378668823540808,9.490908481654964,34.948960229083866
24.764952990598122,12.057682231542517,8.539451049101071,35.11655455890892
24.7749549909982,11.677622572489652,7.610970706360215,35.13818103038267
24.784956991398282,11.247318254282979,6.725931629123458,35.024142900956996
24.79495899179836,10.776518737154898,5.900843864362358,34.788133351302996
24.804960992198442,10.275407832722173,5.147864580749722,34.445974511332565
24.81496299259852,9.75414531305108,4.474803073984217,34.01441205274902
24.824964992998602,9.222469286085413,3.885452029409609,33.510077697208565
24.83496699339868,8.68937951510146,3.3801451964126006,32.94868364000701
24.844968993798762,8.162910833189864,2.956436699495941,32.34447115965865
24.85497099419884,7.649994825477807,2.6098121977225954,31.709897459804687
24.864972994598922,7.156401100269036,2.3343630655409187,31.055523714286437
24.874974994999,6.686744661340463,2.123379144195356,30.390055877666455
24.884976995399082,6.244543991085408,1.9698374299374368,29.720488871560438
24.89497899579916,5.832314867792265,1.866781037424023,29.05231092215375
24.904980996199242,5.451686192688739,1.8075948813913447,28.389733149200424
24.91498299659932,5.103526543418,1.7861913025953042,27.73591934365504
24.924984996999402,4.788072666082106,1.7971212144104485,27.09319986157891
24.93498699739948,4.505053399570779,1.8356273890219525,26.463260488779525
24.944988997799562,4.25380458912466,1.8976551889343847,25.847302569297952
24.95499099819964,4.03337268808156,1.979832833106847,25.246174831210844
24.964992998599723,3.842605488953191,2.079432179696919,24.66047893118713
24.9749949989998,3.6802299022698746,2.194317932230062,24.090652333551642
24.984996999399883,3.5449171814818086,2.3228911998021435,23.537032489947702
24.99499899979996,3.435336480101361,2.4640317768591804,22.99990614184806
25.005001000200043,3.3501978840317297,2.6170419955531696,22.479547257814183
25.01500300060012,3.28828614428459,2.781594051019998,21.976246653057
25.025005001000203,3.2484864032792298,2.9576817956102897,21.490335831749938
25.03500700140028,3.229803122337818,3.1455774025726093,21.022207109832696
25.045009001800363,3.2313733126011974,3.3457928715154237,20.572331669872288
25.05501100220044,3.252475072728341,3.559046013855637,20.141276834462616
25.065013002600523,3.2925322563251975,3.786230307868327,19.729723573957017
25.0750150030006,3.3511159909769304,4.02838780363815,19.338485028886563
25.085017003400683,3.42794357989328,4.286684108385358,18.96852664078967
25.09501900380076,3.522875179838131,4.562384358748783,18.620988367839217
25.105021004200843,3.6359085121000265,4.856828898157318,18.297209282850805
25.11502300460092,3.767171686723024,5.1714072535669775,17.998754738970874
25.125025005001003,3.9169140879240465,5.507528825259557,17.72744612772915
25.13502700540108,4.085495105835634,5.86658850012414,17.485393041128162
25.14502900580116,4.273370344959018,6.249925189193169,17.27502738603949
25.15503100620124,4.481074764210574,6.658771052376104,17.099138619231134
25.16503300660132,4.70920203826038,7.094188942851223,16.960908762561363
25.1750350070014,4.958379259347845,7.556995431643059,16.863945229339276
25.18503700740148,5.229235904247846,8.047666629207503,16.812308552000278
25.19503900780156,5.522365849241131,8.566224096553116,16.810531048981705
25.20504100820164,5.838281083420013,9.11209844674849,16.863621079352974
25.21504300860172,6.177355685050309,9.68396892903588,16.97704585531654
25.2250450090018,6.539758684313367,10.279578694395349,17.156683899257892
25.23504700940188,6.925374618933508,10.895527492944082,17.408736414277257
25.24504900980196,7.333711008380721,11.527046792555723,17.73958483936359
25.255051010202042,7.763792709991207,12.167766811584304,18.155580580596162
25.26505301060212,8.214044547746617,12.80949202363518,18.662752414039602
25.275055011002202,8.6821647392939,13.442006028401954,19.266419906575997
25.28505701140228,9.164994783927137,14.05294083189434,19.97070355598735
25.295059011802362,9.658393842111327,14.627748554053822,20.777933780952367
25.30506101220244,10.157129331473884,15.149825484690778,21.687972366497593
25.315063012602522,10.654799188466987,15.600839433170476,22.69748107970881
25.3250650130026,11.143804513470501,15.961308417245066,23.799195224082805
25.335067013402682,11.615393470169508,16.21146364880476,24.98128739790988
25.34506901380276,12.059797250272124,16.332400095548735,26.22693076817607
25.355071014202842,12.466474956106593,16.307474224365514,27.51418465167162
25.36507301460292,12.824476725775103,16.12385285536538,28.816321344881473
25.375075015003002,13.122920664002725,15.774056119647247,30.10268080002643
25.38507701540308,13.351563056785164,15.257289848139115,31.3400789064698
25.395079015803162,13.501421646122118,14.58034247577098,32.49470327092722
25.40508101620324,13.565395537688127,13.757844533555103,33.534332594721405
25.415083016603322,13.538814388628538,12.811763985666468,34.43062551470009
25.4250850170034,13.419849316673801,11.770123506991414,35.161178650116945
25.435087017403482,13.209729484161274,10.665065389741448,35.71106016212296
25.44508901780356,12.912731617026957,9.530505244955213,36.07360409541442
25.455091018203643,12.535940102924918,8.399691120123054,36.250374167400246
25.46509301860372,12.088806079908075,7.302988235795907,36.25034775163986
25.475095019003803,11.582559438533451,6.266149536920165,36.08849519853178
25.48509701940388,11.029542425530328,5.309224993707852,35.784006205467584
25.495099019803963,10.442535447827552,4.446142298687965,35.35843063945524
25.50510102020404,9.834137092235718,3.6848857627621916,34.83396575906199
25.515103020604123,9.216243439379024,3.02813000477479,34.2320502318628
25.5251050210042,8.59965238264427,2.4741574340562726,33.572344252186156
25.535107021404283,7.993799936074625,2.0178960731251108,32.87210225331232
25.54510902180436,7.406620741177037,1.6519454583996642,32.145892613976606
25.555111022204443,6.844515075982774,1.367499648632706,31.405589900854576
25.56511302260452,6.3123997023636464,1.15511686615083,30.660556933733456
25.575115023004603,5.813818856759993,1.0053184556624748,29.91793998001423
25.58511702340468,5.351093649852096,0.9090233317819112,29.183014995725138
25.595119023804763,4.9254913955866275,0.8578378144140811,28.459539220354696
25.60512102420484,4.537400458748685,0.8442271162778384,27.750078637632964
25.615123024604923,4.186500194050531,0.8615953934436109,27.056295056576445
25.625125025005,3.871918840845782,0.9042997515199396,26.37918612624549
25.635127025405083,3.59237548609454,0.9676182327294255,25.71927877470736
25.64512902580516,3.3463038945726957,1.0476893702891361,25.076779805717297
25.655131026205243,3.131957934429161,1.141435560833234,24.451689885121404
25.66513302660532,2.9474993031121084,1.2464795192388696,23.843887533314643
25.675135027005403,2.7910688672125366,1.361060249971451,23.25318952496384
25.68513702740548,2.6608433839489507,1.4839526750052396,22.67939339918211
25.695139027805563,2.5550794455305206,1.6143935580940494,22.122306912273025
25.70514102820564,2.4721465648307754,1.7520150808647852,21.581768339981938
25.715143028605723,2.4105511803515336,1.8967866563236295,21.057660705028056
25.7251450290058,2.3689532410922465,2.0489649769965417,20.549922288009874
25.735147029405884,2.3461768402642615,2.2090519258173438,20.058555193825562
25.74514902980596,2.3412161967685967,2.377759750860595,19.58363331851451
25.755151030206044,2.35323805758023,2.5559827060239515,19.12531062990743
25.765153030606122,2.381581463098481,2.744774366936176,18.683830590138736
25.775155031006204,2.425755610242099,2.94532969272871,18.259537243131174
25.785157031406282,2.485436405350635,3.1589709202054204,17.852888464430208
25.795159031806364,2.560462147836522,3.387136332119598,17.46447178664307
25.805161032206442,2.650828656271312,3.631370900385901,17.095023194025508
25.815163032606524,2.7566840124211844,3.893317744707918,16.745449269595927
25.825165033006602,2.8783229890021573,4.174709255567413,16.41685307535815
25.835167033406684,3.0161811255731825,4.477356615719529,16.110564137406506
25.845169033806762,3.1708281321701968,4.803136184585033,15.82817287913348
25.855171034206844,3.342960537663472,5.153971116296081,15.571569761368895
25.865173034606922,3.533392897389064,5.531806161090488,15.342989287735046
25.875175035007004,3.7430470446125734,5.938573278229084,15.145058813368811
25.885177035407082,3.9729385104234947,6.376145201475007,14.980851667273967
25.895179035807164,4.224159117490378,6.8462736829905255,14.853943716713612
25.905181036207242,4.497854474911068,7.350508537768977,14.768471670720235
25.915183036607324,4.795194757149172,7.89009311380497,14.729190255668069
25.925185037007402,5.117337027006358,8.465831451784847,14.741524066472154
25.935187037407484,5.4653769205472695,9.077922137975756,14.81160803325595
25.945189037807562,5.840287294160921,9.725753978515849,14.946307757897564
25.955191038207644,6.242841283589857,10.40766047542865,15.153207199306813
25.965193038607723,6.6735172219164856,11.120630036509846,15.4405502902322
25.975195039007804,7.132382962951332,11.859975689917016,15.817114262989001
25.985197039407883,7.618958108188432,12.618970830411717,16.291993882979625
25.995199039807964,8.132053655962224,13.38846862210696,16.87426846612259
26.005201040208043,8.669591014274825,14.156533338747806,17.57252536836391
26.015203040608124,9.228405439880392,14.908127848664812,18.39421556868823
26.025205041008203,9.80404357933807,15.624918998842258,19.344827055462506
26.035207041408285,10.390570628610003,16.28528087649962,20.426880461726387
26.045209041808363,10.980409508220164,16.8645901777586,21.638781763017924
26.055211042208445,11.564241590298616,17.335911842015555,22.97360942758571
26.065213042608523,12.131004518525044,17.67115845226902,24.41796571423592
26.0752150430086,12.668025432240654,17.842764871072383,25.95107594116268
26.085217043408683,13.16132490558501,17.825845247916963,27.544361315887603
26.09521904380876,13.596115412670628,17.600692065707292,29.161721478382265
26.105221044208843,13.95749653626385,17.155356567708015,30.760718565619857
26.11522304460892,14.231319082758668,16.48793802616647,32.29474649348205
26.125225045009003,14.405153268745888,15.60815319508545,33.71609493709882
26.13522704540908,14.469262889789215,14.537789929458684,34.97961164418432
26.145229045809163,14.417465026209339,13.309795009710356,36.04648265268461
26.15523104620924,14.247753502225223,11.965986029086812,36.88754792336758
26.165233046609323,13.962588277476316,10.553653126531959,37.48560490644053
26.1752350470094,13.568800016837649,9.121555589729395,37.836326490448606
26.185237047409483,13.077118265888679,7.715934504092299,37.94769110818638
26.19523904780956,12.501390369149414,6.377131991503119,37.83811617601893
26.205241048209643,11.857600145169975,5.137237010817891,37.533707884880464
26.21524304860972,11.162813701962508,4.018936891959053,37.06514402795844
26.225245049009803,10.434173010936858,3.035511119595574,36.464679674776285
26.23524704940988,9.688030717924484,2.1917282660201707,35.7636388828943
26.245249049809964,8.939283319424673,1.485321152072867,34.99058879484515
26.255251050210042,8.200922925812698,0.9087161024062591,34.17023344963506
26.265253050610124,7.483797510223636,0.45075166422451995,33.32294717955762
26.275255051010202,6.79654947099732,0.09820778406251451,32.46480328329687
26.285257051410284,6.145692384590981,-0.1629489933732004,31.607935831532217
26.295259051810362,5.535783815084903,-0.34662971457921854,30.761086162502465
26.305261052210444,4.969656568471169,-0.4659776120875133,29.930218326659222
26.315263052610522,4.448676998537986,-0.5329682457711585,29.119121915684946
26.325265053010604,3.9730070862865987,-0.5582022231650803,28.329953932545667
26.335267053410682,3.541854078048493,-0.5508387548941529,27.56369619856939
26.345269053810764,3.153697715942714,-0.5186254451774939,26.820522740333143
